title,text,llm_justification,Monetary_Financial,Inflation_Prices,Real_Economic_Activity,Labor_Consumption,Fiscal_Government,External_Sector
ANZ says Australia likely to avoid recession; flags prolonged impact of Middle East war,ANZ Group CEO Nuno Matos on Friday said Australia is likely to avoid recession but the economic consequences of war in the Middle East will be evident for the foreseeable future as tighter oil supply could accelerate inflation.,"The article's title and target sentence suggest a mixed macroeconomic outlook, with potential for Australia to avoid recession but concerns about the impact of the Middle East war on oil supply and inflation.",0.0,2.0,1.0,0.0,0.0,2.0
ANZ says Australia likely to avoid recession; flags prolonged impact of Middle East war,"The comments come after Australia's fourth-largest bank by market capitalisation reported cash profit of A$3.78 billion ($2.72 billion) for the six months through March 31, versus a Visible Alpha consensus of A$3.68 billion.","The target sentence discusses ANZ's financial performance, which is a macroeconomic indicator, but does not explicitly mention any of the 6 domains. Therefore, I will classify each domain as 'ABSTAIN'.",0.0,0.0,0.0,0.0,0.0,0.0
ANZ says Australia likely to avoid recession; flags prolonged impact of Middle East war,The bank also said it will increase provisions by A$175 million to cover potential loan loss stemming from the U.S.-Israel war with Iran.,"The target sentence discusses the potential impact of a global conflict on the Australian economy, specifically the bank's loan loss provisions, indicating a focus on the External_Sector and Monetary_Financial domains.",1.0,0.0,0.0,0.0,0.0,2.0
ANZ says Australia likely to avoid recession; flags prolonged impact of Middle East war,National Australia Bank and Westpac have similarly announced increased provisions and flagged the war's economic consequences.,"The target sentence discusses the economic impact of the Middle East war, specifically the increased provisions and flagged consequences by Australian banks, indicating a potential negative impact on the economy.",0.0,0.0,2.0,0.0,0.0,0.0
ANZ says Australia likely to avoid recession; flags prolonged impact of Middle East war,They report first-half results next week.,"The target sentence does not provide macroeconomic information, focusing on a specific company's financial reporting schedule, which is not relevant to macroeconomic domains.",0.0,0.0,0.0,0.0,0.0,0.0
ANZ says Australia likely to avoid recession; flags prolonged impact of Middle East war,"""Much of the potential impact of this crisis remains ahead of us,"" said Matos, who became ANZ CEO almost a year ago.","The sentence does not provide direct information on macroeconomic domains, but rather a CEO's perspective on the potential impact of a crisis, which is not a specific macroeconomic event.",0.0,0.0,0.0,0.0,0.0,0.0
ANZ says Australia likely to avoid recession; flags prolonged impact of Middle East war,"""But the longer the flow of oil is constrained, the greater the chance the crisis shifts from being primarily an inflation challenge to much more of a supply and growth challenge.""","The sentence discusses the potential impact of a Middle East war on the global economy, specifically the oil supply, and its potential effects on inflation and economic growth.",0.0,2.0,1.0,0.0,0.0,1.0
ANZ says Australia likely to avoid recession; flags prolonged impact of Middle East war,"The consumer price index jumped 1.4% in the first quarter of the year from the previous three months, the sharpest rise since late 2023, showed data released on Wednesday.","The sentence discusses the consumer price index, which is a macroeconomic indicator, but does not provide information on the overall economy, monetary policy, or other relevant macro domains.",0.0,1.0,0.0,0.0,0.0,0.0
ANZ says Australia likely to avoid recession; flags prolonged impact of Middle East war,It rose 4.1% versus the same period a year earlier.,"The sentence describes a specific economic indicator, GDP growth rate, which is a positive macroeconomic development.",0.0,0.0,1.0,0.0,0.0,0.0
ANZ says Australia likely to avoid recession; flags prolonged impact of Middle East war,"Matos said the conflict has had minimal impact on credit, capital or liquidity, and ANZ's exposure to the Middle East was small.","The sentence discusses the impact of the Middle East war on ANZ's credit, capital, and liquidity, indicating a neutral macroeconomic environment.",0.0,0.0,0.0,0.0,0.0,3.0
ANZ says Australia likely to avoid recession; flags prolonged impact of Middle East war,ANZ shares opened in positive territory on Friday but were trading down 1.1% versus a 0.95% rise in the S&P/ASX200.,"The target sentence discusses the performance of ANZ shares, which is a specific financial institution's product feature, so it does not provide macroeconomic information.",0.0,0.0,0.0,0.0,0.0,0.0
ANZ says Australia likely to avoid recession; flags prolonged impact of Middle East war,The decline came after analysts highlighted ANZ's A$11.5 billion first-half revenue was 1.5% below market estimates.,"The sentence discusses ANZ's financial performance, which is a microeconomic event, and does not provide information about macroeconomic indicators, thus falling under 'ABSTAIN' for all domains.",0.0,0.0,0.0,0.0,0.0,0.0
ANZ says Australia likely to avoid recession; flags prolonged impact of Middle East war,"DOWNSIDE ECONOMIC SCENARIO ANZ said its net interest margin, a gauge of profitability, was 1.53% for the first half, 1 basis point lower than the second half of 2025.","The sentence discusses ANZ's net interest margin, which is a gauge of profitability, without indicating any systemic impact on the economy.",0.0,0.0,3.0,0.0,0.0,0.0
ANZ says Australia likely to avoid recession; flags prolonged impact of Middle East war,"The bank also increased the weighting of a ""downside economic"" scenario occurring, though Matos said consumer confidence and business conditions have not shown signs of deterioration.","The bank's assessment suggests consumer confidence and business conditions remain stable, indicating a positive outlook for real economic activity.",0.0,0.0,1.0,3.0,0.0,0.0
ANZ says Australia likely to avoid recession; flags prolonged impact of Middle East war,"""This supports our central expectation that Australia will avoid a recession,"" he said.","The target sentence explicitly states that Australia is likely to avoid a recession, which is a positive macroeconomic outcome.",0.0,0.0,1.0,0.0,0.0,0.0
ANZ says Australia likely to avoid recession; flags prolonged impact of Middle East war,"RISK POSED BY AI MISUSE ANZ's technology spending was worth A$1 billion in the first half as banks worldwide tackle the threat to banking posed by AI - especially Anthropic's Mythos, the ability of which to expose vulnerabilities in security could be misused.","The target sentence discusses AI-related risks and spending, which is not directly related to macroeconomic domains, hence the classification.",0.0,0.0,0.0,0.0,0.0,0.0
ANZ says Australia likely to avoid recession; flags prolonged impact of Middle East war,The financial regulator on Thursday said banks' security systems were not keeping pace AI development and that so-called frontier AI could bring faster and more severe cyberattacks.,"The sentence does not directly impact Australia's economic activity, but mentions a potential risk of cyberattacks, which could have a neutral effect on real economic activity.",0.0,0.0,3.0,0.0,0.0,0.0
ANZ says Australia likely to avoid recession; flags prolonged impact of Middle East war,"Matos said he expects more AI tools, similar to Mythos, will be developed which could increase threats to banks even more.","The target sentence does not provide direct information on macroeconomic domains, but rather discusses the potential impact of AI tools on banks, which is a microeconomic concern.",0.0,0.0,0.0,0.0,0.0,0.0
ANZ says Australia likely to avoid recession; flags prolonged impact of Middle East war,"""Cyber risk for society and financial services organisations is already very high,"" he said.","The target sentence does not mention any macroeconomic indicators or events, thus it is irrelevant to the specified domains.",0.0,0.0,0.0,0.0,0.0,0.0
ANZ says Australia likely to avoid recession; flags prolonged impact of Middle East war,"Tools such as Mythos are elevating the risk ""which means more investment in prevention, faster investment, in order to make sure that we are able to counter these potential threats.""","The sentence discusses potential threats and investment in prevention, but does not directly relate to macroeconomic indicators.",0.0,0.0,3.0,0.0,0.0,0.0
ANZ says Australia likely to avoid recession; flags prolonged impact of Middle East war,ANZ's cost-to-income ratio fell to 49.4% in the first half from 54.6% in the second half of 2025 as operating expenses dropped more than 20% sequentially.,"The sentence discusses ANZ's cost-to-income ratio and operating expenses, which is a micro-level analysis, not a macroeconomic event.",0.0,0.0,1.0,0.0,0.0,0.0
ANZ says Australia likely to avoid recession; flags prolonged impact of Middle East war,"The bank has been on a cost-cutting exercise since last year which has included the reduction of staff by 3,500.","The reduction of 3,500 staff indicates a negative impact on labor consumption, potentially affecting overall economic activity.",0.0,0.0,0.0,2.0,0.0,0.0
ANZ says Australia likely to avoid recession; flags prolonged impact of Middle East war,"ANZ, which has the lowest mortgage market share among major Australian banks, declared an interim dividend of 83 Australian cents per share, matching the 83 cents paid a year earlier.","The sentence does not provide information on real economic activity growth or decline, but rather on a bank's dividend payment.",0.0,0.0,3.0,0.0,0.0,0.0
Singapore economy to 'slow' this year on prolonged Hormuz closure: PM Wong,SINGAPORE: Singapore's prime minister warned Friday (May 1) that economic growth will slow this year and some countries may slip into recession as the Middle East keeps the Strait of Hormuz closed.,"The sentence highlights the potential impact of the prolonged closure of the Strait of Hormuz on Singapore's economy, leading to a slowdown in growth and potentially even recession in other countries.",0.0,0.0,2.0,0.0,0.0,2.0
Singapore economy to 'slow' this year on prolonged Hormuz closure: PM Wong,"In a May Day speech, Lawrence Wong said the war was not expected ""to be over anytime soon"" and supply disruptions may worsen in the months ahead.","The prolonged Hormuz closure is expected to worsen supply disruptions, negatively impacting Singapore's economy and external sector.",0.0,0.0,2.0,0.0,0.0,2.0
Singapore economy to 'slow' this year on prolonged Hormuz closure: PM Wong,"Shipping through the strait, which handles a fifth of global oil and gas, has been effectively stopped since the United States and Israel began bombing Iran on February 28.","The sentence describes the impact of the Hormuz closure on global oil and gas trade, which is a macroeconomic event affecting the global economy and trade.",0.0,0.0,2.0,0.0,0.0,2.0
Singapore economy to 'slow' this year on prolonged Hormuz closure: PM Wong,"""Here in Asia, we are especially affected because of our high dependence on energy and other critical supplies from the Gulf,"" Wong said.","The sentence highlights the impact of the Hormuz closure on Singapore's economy, specifically its dependence on energy and critical supplies from the Gulf, indicating a potential 'NEGATIVE' macro event.",0.0,0.0,2.0,0.0,0.0,2.0
Singapore economy to 'slow' this year on prolonged Hormuz closure: PM Wong,"Some regional countries are already facing fuel shortages, airlines have cut flights and factories are reporting delays, he said.","The sentence describes the impact of the Hormuz closure on regional economies, which is a macroeconomic event.",0.0,0.0,2.0,0.0,0.0,2.0
Singapore economy to 'slow' this year on prolonged Hormuz closure: PM Wong,"""Globally, inflation will rise, spreading from energy to food and then other essentials.","The sentence indicates a potential rise in global inflation, which could negatively impact the economy, but does not directly relate to Singapore's economy or other domains.",0.0,2.0,0.0,0.0,0.0,0.0
Singapore economy to 'slow' this year on prolonged Hormuz closure: PM Wong,"Some economies may well slip into recession, and Singapore will feel the impact directly,"" he said.","The prolonged Hormuz closure is expected to negatively impact Singapore's economy, potentially leading to recession.",0.0,0.0,2.0,0.0,0.0,2.0
Singapore economy to 'slow' this year on prolonged Hormuz closure: PM Wong,"""Our growth this year will slow, and inflation will be higher, and all this will put real pressure on businesses, workers and households.""","The sentence describes the expected economic slowdown and its impact on various sectors, justifying the classification.",0.0,2.0,2.0,2.0,0.0,0.0
Singapore economy to 'slow' this year on prolonged Hormuz closure: PM Wong,"He did not give any figures, but the trade ministry in February said it expected the economy to expand 2.0-4.0 percent this year, a bump from its previous forecast of 1.0-3.0 percent.","The target sentence discusses the expected economic growth rate, which is a macroeconomic indicator, and provides a specific forecast range, indicating a positive outlook.",0.0,0.0,1.0,0.0,0.0,0.0
Singapore economy to 'slow' this year on prolonged Hormuz closure: PM Wong,"""We must brace ourselves and be prepared for a more difficult period ahead.","The prolonged Hormuz closure is expected to negatively impact Singapore's economy, particularly its external sector and real economic activity.",0.0,0.0,2.0,0.0,0.0,2.0
Singapore economy to 'slow' this year on prolonged Hormuz closure: PM Wong,"And I want to be upfront with all of you so that we are mentally prepared,"" he said.","The prolonged Hormuz closure is expected to negatively impact Singapore's economy, particularly its external sector and real economic activity.",0.0,0.0,2.0,0.0,0.0,2.0
Singapore economy to 'slow' this year on prolonged Hormuz closure: PM Wong,"Singapore, however, is dealing with the crisis from a position of strength because of policies it implemented in the past to build energy resilience, including being a major oil refining hub and energy trading centre.","Singapore's past policies have built energy resilience, positioning the country to mitigate the impact of the Hormuz crisis on its economy.",0.0,0.0,1.0,0.0,0.0,0.0
Singapore economy to 'slow' this year on prolonged Hormuz closure: PM Wong,"Even if the Strait of Hormuz reopens, a return to normal will likely not be immediate, Wong warned.",The prolonged Hormuz closure is expected to negatively impact Singapore's external sector and real economic activity.,0.0,0.0,2.0,0.0,0.0,2.0
Singapore economy to 'slow' this year on prolonged Hormuz closure: PM Wong,"""Ports and energy infrastructure have been damaged.",The prolonged Hormuz closure and damaged ports and energy infrastructure are expected to negatively impact Singapore's external sector and real economic activity.,0.0,0.0,2.0,0.0,0.0,2.0
Singapore economy to 'slow' this year on prolonged Hormuz closure: PM Wong,"Shipping lanes will need to be cleared of mines,"" he said.",The prolonged Hormuz closure is expected to negatively impact Singapore's external sector due to disruptions in shipping lanes.,0.0,0.0,0.0,0.0,0.0,2.0
Singapore economy to 'slow' this year on prolonged Hormuz closure: PM Wong,"""Confidence must be restored that it is safe for ships to sail through, that insurance can be obtained, and people are prepared to take risks to go through the Strait.""","The target sentence discusses the Strait of Hormuz, a global trade route, and the need for confidence in its safety, which is not a macroeconomic topic, but rather a geopolitical one.",0.0,0.0,0.0,0.0,0.0,0.0
Gold heads for weekly loss on oil-driven inflation concerns,"Gold was steady in thin trading on Friday, but was on course for a weekly decline as higher oil prices fuelled inflation worries and expectations of higher-for-longer interest rates.","The target sentence discusses the potential impact of higher oil prices on inflation and interest rates, which is a macroeconomic concern, but does not provide specific data on macroeconomic indicators, hence the classification.",1.0,2.0,0.0,0.0,0.0,0.0
Gold heads for weekly loss on oil-driven inflation concerns,"Spot gold was steady at $4,620.57 per ounce, as of 0248 GMT, but was on track for a weekly loss of 1.8%, having dropped to a one-month low on Wednesday.","The target sentence discusses the performance of gold, which is expected to end the week with a loss, driven by concerns over oil-driven inflation.",0.0,2.0,0.0,0.0,0.0,0.0
Gold heads for weekly loss on oil-driven inflation concerns,"U.S. gold futures for June delivery rose 0.1% to $4,632.70.","The target sentence discusses the price of U.S. gold futures, which is a specific market indicator, but does not provide macroeconomic insights or trends.",0.0,1.0,0.0,0.0,0.0,0.0
Gold heads for weekly loss on oil-driven inflation concerns,"""In the Asian session, the market is going to be quite thin because of public holidays, so we're really in a bit of a crossroads, or at least waiting for the next catalyst to make more of a directional move,"" said Kyle Rodda, a senior financial market analyst at Capital.com.","The target sentence discusses market conditions and analyst opinions, which are not directly related to macroeconomic domains.",0.0,0.0,0.0,0.0,0.0,0.0
Gold heads for weekly loss on oil-driven inflation concerns,"Financial markets in the top gold consumers, China and India, are closed for the holiday.","The target sentence does not contain any macroeconomic information, focusing on the closure of financial markets in China and India due to a holiday, which is not a macroeconomic event.",0.0,0.0,0.0,0.0,0.0,0.0
Gold heads for weekly loss on oil-driven inflation concerns,"Iran said on Thursday it would respond with ""long and painful strikes"" on U.S. positions if Washington renewed attacks and restated its claim to the Strait of Hormuz.","The target sentence does not contain any macroeconomic information, focusing on international relations and geopolitics, thus falling outside the scope of macroeconomic analysis.",0.0,0.0,0.0,0.0,0.0,0.0
Gold heads for weekly loss on oil-driven inflation concerns,Brent oil prices held firm above $110 a barrel as efforts to resolve the Iran conflict have hit an impasse.,"The sentence discusses oil prices and their impact on inflation, which is relevant to the Inflation_Prices domain, but does not provide information on macroeconomic indicators, thus falling under 'ABSTAIN' for other domains.",0.0,1.0,0.0,0.0,0.0,0.0
Gold heads for weekly loss on oil-driven inflation concerns,"U.S. inflation accelerated in March as the Iran war raised gasoline prices, reinforcing expectations that the Federal Reserve could keep interest rates on hold well into next year.","The sentence discusses the impact of the Iran war on oil prices and its effect on U.S. inflation, which may influence the Federal Reserve's interest rate decisions.",1.0,2.0,0.0,0.0,0.0,2.0
Gold heads for weekly loss on oil-driven inflation concerns,"Global brokerages have also gradually stepped back from earlier expectations of two U.S. rate cuts in 2026, with forecasts now split between some easing and none due to lingering inflation risks and cautious policymakers.","The target sentence discusses the potential for rate cuts in 2026, which is a monetary policy decision, and the impact of inflation risks on these expectations, making it relevant to the Monetary_Financial and Inflation_Prices domains.",1.0,2.0,0.0,0.0,0.0,0.0
Gold heads for weekly loss on oil-driven inflation concerns,"The European Central Bank and the Bank of England also kept interest rates unchanged on Thursday following holds earlier in the week by the Fed and the Bank of Japan, though all signalled concerns about inflation.","The sentence discusses central bank actions, interest rates, and inflation concerns, which are relevant to the Monetary_Financial and Inflation_Prices domains, but does not provide specific data or trends, hence the 'ABSTAIN' classification.",1.0,2.0,0.0,0.0,0.0,0.0
Gold heads for weekly loss on oil-driven inflation concerns,"While gold is traditionally seen as a hedge against inflation, elevated interest rates aimed at controlling price pressures weigh on its appeal as a non-yielding asset.","The sentence discusses the impact of interest rates on gold's appeal, highlighting the tension between gold's traditional role as an inflation hedge and its non-yielding nature, which is negatively affected by rising interest rates.",2.0,1.0,0.0,0.0,0.0,0.0
Gold heads for weekly loss on oil-driven inflation concerns,"In other metals, spot silver rose 0.5% to $74.13 per ounce, platinum slipped 0.3% to $1,980.15, and palladium was up 0.2% at $1,527.29.","The target sentence discusses the performance of various metals, including gold, silver, platinum, and palladium, without providing any macroeconomic insights or implications.",0.0,1.0,0.0,0.0,0.0,0.0
Govt to continue taking necessary measures to address global economic uncertainty,"KUALA LUMPUR: The government will continue to take the necessary measures in facing global economic uncertainty, said Prime Minister Datuk Seri Anwar Ibrahim.","The sentence discusses the government's response to global economic uncertainty, indicating a focus on the Monetary_Financial and Real_Economic_Activity domains.",1.0,0.0,1.0,0.0,0.0,0.0
Govt to continue taking necessary measures to address global economic uncertainty,He said the global economic situation has become more challenging this month compared to three months ago in February.,"The sentence describes the current global economic situation as more challenging, indicating a negative trend, which is reflected in the 'Real_Economic_Activity' domain.",0.0,0.0,2.0,0.0,0.0,0.0
Govt to continue taking necessary measures to address global economic uncertainty,"""At the end of February, crude oil prices were at US$70 per barrel, and today they have surged to US$115 per barrel.","The sentence describes a significant increase in crude oil prices, which is a key indicator of global economic uncertainty, justifying the government's actions.",0.0,2.0,0.0,0.0,0.0,0.0
Govt to continue taking necessary measures to address global economic uncertainty,"The increase is very steep, meaning the impact of this economic (uncertainty) is felt worldwide.","The sentence describes the global economic uncertainty, which is a macroeconomic concept, and its impact on the world economy, indicating a 'NEGATIVE' sentiment in the Real_Economic_Activity domain.",0.0,0.0,2.0,0.0,0.0,0.0
Govt to continue taking necessary measures to address global economic uncertainty,"""There are (shortages) of materials for those working in plantations, (for example) a short-term shortage of phosphate, and (prices) of diesel have risen.","The sentence highlights shortages and price increases, indicating negative impacts on external trade and inflation prices.",0.0,2.0,0.0,0.0,0.0,2.0
Govt to continue taking necessary measures to address global economic uncertainty,"Those working in factories, those driving lorries...everyone is affected,"" he said.","The speaker mentions widespread impact on various sectors, indicating economic decline.",0.0,0.0,2.0,2.0,0.0,0.0
Govt to continue taking necessary measures to address global economic uncertainty,He said this when delivering his Workers' Day message in conjunction with the National Workers' Day 2026 celebration held here today.,"The sentence does not provide specific information about economic activity, but mentions a general message about addressing uncertainty.",0.0,0.0,3.0,0.0,0.0,0.0
Govt to continue taking necessary measures to address global economic uncertainty,"Also present were Deputy Prime Minister Datuk Seri Dr Ahmad Zahid Hamidi, Human Resources Minister Datuk Seri R. Ramanan, Communications Minister Datuk Fahmi Fadzil, and Chief Secretary to the Government Tan Sri Shamsul Azri Abu Bakar.","The target sentence does not mention any macroeconomic aspects, focusing on government officials' attendance.",0.0,0.0,0.0,0.0,0.0,0.0
Govt to continue taking necessary measures to address global economic uncertainty,"Anwar said Malaysia is also maintaining the subsidised RON95 petrol price under the BUDI MADANI RON95 initiative at RM1.99 per litre, even though most oil-producing countries have already raised their prices.","The target sentence discusses the Malaysian government's efforts to address global economic uncertainty by maintaining a subsidized petrol price, which is a macroeconomic measure.",1.0,1.0,0.0,0.0,1.0,0.0
Govt to continue taking necessary measures to address global economic uncertainty,"""That is why I ask workers to understand why I insist on keeping the fuel price at RM1.99 per litre.","The government's decision to maintain fuel prices may mitigate inflationary pressures, but could also exacerbate economic uncertainty.",0.0,2.0,0.0,0.0,0.0,0.0
Govt to continue taking necessary measures to address global economic uncertainty,"""(There is) pressure from economists and the corporate sector suggesting (to me) to be realistic.","The sentence does not provide concrete macroeconomic data, instead, it highlights the opinions of economists and the corporate sector, which is not a direct indicator of macroeconomic trends.",0.0,0.0,0.0,0.0,0.0,0.0
Govt to continue taking necessary measures to address global economic uncertainty,"So, I am being realistic, safeguarding the national economy and the people, but I am also pondering on the fate of workers, especially those in the lower-income group,"" said the Prime Minister.","The target sentence focuses on the Prime Minister's concerns about the national economy and its impact on workers, particularly those in the lower-income group, indicating a macroeconomic context.",0.0,0.0,1.0,2.0,0.0,0.0
Govt to continue taking necessary measures to address global economic uncertainty,"Meanwhile, he said the government, through the Ministry of Finance, has announced an additional RM5 billion guarantee under Syarikat Jaminan Pembiayaan Perniagaan (SJPP) to assist micro, small and medium enterprises (MSMEs) affected by global supply disruptions following the United States-Iran conflict in West Asia.","The government's measures to address global economic uncertainty are focused on supporting MSMEs affected by supply disruptions, indicating a response to external sector headwinds.",0.0,0.0,3.0,0.0,1.0,2.0
Govt to continue taking necessary measures to address global economic uncertainty,"In addition, Anwar said the government, through Bank Negara Malaysia (BNM), has also announced a RM5 billion SME Stabilisation Relief Facility, bringing the total to RM10 billion to help ease the burden of MSMEs affected by the crisis.","The government's SME Stabilisation Relief Facility is a neutral measure to address economic uncertainty, without directly impacting monetary, fiscal, or external sectors.",3.0,0.0,3.0,0.0,0.0,0.0
Govt to continue taking necessary measures to address global economic uncertainty,"""This is because the number of workers in MSME companies is large, and they are a key force in generating the country's economic growth,"" said the Prime Minister.","The sentence highlights the importance of MSME companies in driving the country's economic growth, which is a positive macroeconomic aspect.",0.0,0.0,1.0,1.0,0.0,0.0
"Govt to allocate over RM710mil to help workers hit by layoffs, says PM","KUALA LUMPUR: An economic resilience package worth more than RM710mil will be implemented to ensure the country is prepared for crises that could lead to unemployment, says Prime Minister Datuk Seri Anwar Ibrahim.","The government allocates funds to mitigate the impact of potential unemployment, indicating a proactive response to labor market risks.",0.0,0.0,0.0,2.0,1.0,0.0
"Govt to allocate over RM710mil to help workers hit by layoffs, says PM",The package is called the Progressive Acceleration for Capability and Employment.,"The target sentence describes a government package aimed at helping workers affected by layoffs, which is a labor-related issue, hence the focus on Labor_Consumption domain.",0.0,0.0,0.0,1.0,1.0,0.0
"Govt to allocate over RM710mil to help workers hit by layoffs, says PM","""Although the labour market remains strong, we must not be complacent and need to remain proactive and prepared,"" he said during the Labour Day celebration on Thursday (May 1).","The sentence highlights the importance of being prepared for potential changes in the labour market, indicating a neutral sentiment towards the real economic activity domain.",0.0,0.0,3.0,0.0,0.0,0.0
"Govt to allocate over RM710mil to help workers hit by layoffs, says PM","""Especially in this era of rapidly changing technology, we must help workers stay competitive, and for those who may lose their jobs, provide retraining with new skills aligned with current industry demands and needs,"" he said.","The target sentence focuses on the government's plan to allocate funds to help workers affected by layoffs, which is a labor-related issue, hence the analysis is performed within the Labor_Consumption domain.",0.0,0.0,0.0,1.0,1.0,0.0
"Govt to allocate over RM710mil to help workers hit by layoffs, says PM","Anwar said the package is part of the economic resilience strategy, with positive implications for human capital development and labour market stability.","The government allocates funds to support workers, indicating a positive fiscal policy and labor market stability.",0.0,0.0,0.0,1.0,1.0,0.0
"Govt to allocate over RM710mil to help workers hit by layoffs, says PM","He said it will be implemented through four initiatives, starting with social protection preparedness.",The government's allocation of funds to help workers hit by layoffs indicates a positive fiscal response to labor market instability.,0.0,0.0,0.0,1.0,1.0,0.0
"Govt to allocate over RM710mil to help workers hit by layoffs, says PM","""Employment Insurance System benefits will be strengthened where the Human Resources Ministry, through Perkeso, has prepared a fund exceeding RM580mil,"" he said.","The target sentence discusses the allocation of funds to support workers affected by layoffs, specifically the Employment Insurance System, which is a labor-related macroeconomic aspect.",0.0,0.0,0.0,1.0,0.0,0.0
"Govt to allocate over RM710mil to help workers hit by layoffs, says PM",The second initiative will focus on training and job placement empowerment to ensure youths and vulnerable groups remain competitive and productive.,"The target sentence focuses on training and job placement empowerment, which is related to Labor_Consumption domain, but does not provide specific macroeconomic data, hence 'ABSTAIN' classification for other domains.",0.0,0.0,0.0,1.0,0.0,0.0
"Govt to allocate over RM710mil to help workers hit by layoffs, says PM","He said the government, through HRD Corp, has allocated RM100mil under the HRD Yakin Madani programme, supported by MyFutureJobs to facilitate job placements.","The government allocates funds to support workers affected by layoffs, indicating a positive fiscal response to labor market challenges.",0.0,0.0,0.0,1.0,1.0,0.0
"Govt to allocate over RM710mil to help workers hit by layoffs, says PM",Anwar said another initiative involves empowering gig workers.,The allocation of funds to help workers hit by layoffs is a positive labor consumption event.,0.0,0.0,0.0,1.0,0.0,0.0
"Govt to allocate over RM710mil to help workers hit by layoffs, says PM","""To diversify skills and strengthen social security protection for gig workers, the government has channelled RM20mil to the Skills Development Fund Corporation, specifically for gig worker training,"" he said.","The government's allocation of funds for gig worker training is a positive labor consumption event, supporting workers affected by layoffs.",0.0,0.0,0.0,1.0,0.0,0.0
"Govt to allocate over RM710mil to help workers hit by layoffs, says PM","He said the fourth initiative is an industrial training matching grant to support micro, small and medium enterprises and startups that take on industrial trainees.","The target sentence focuses on a government initiative to support small and medium enterprises and startups, which is a macroeconomic topic.",0.0,0.0,3.0,1.0,1.0,0.0
"Govt to allocate over RM710mil to help workers hit by layoffs, says PM","""This initiative will be funded by TalentCorp with an allocation of RM10mil,"" he said.","The allocation of funds is aimed at supporting workers affected by layoffs, but it does not directly impact macroeconomic indicators.",0.0,0.0,0.0,3.0,0.0,0.0
"Asean economic ministers say Middle East tensions could slow regional growth, threaten energy security",MANILA: ASEAN economic ministers said in a joint statement on Friday that escalating tensions in the Middle East are posing a growing threat to global energy security and could significantly slow regional growth.,"Escalating Middle East tensions pose a threat to global energy security and could slow regional growth, indicating a negative impact on the external sector and real economic activity.",0.0,0.0,2.0,0.0,0.0,2.0
"Asean economic ministers say Middle East tensions could slow regional growth, threaten energy security","""We expressed deep concern that the current disruptions to key maritime routes, particularly the Strait of Hormuz, where around one-quarter of global seaborne oil and liquefied natural gas (LNG) exports pass through, with over 80 per cent destined for Asia, are posing severe risks to global energy security, fuelling persistent volatility in oil and LNG prices, and sharply increasing freight, insurance, and logistics costs,"" the ASEAN Economic Community Council said.","Middle East tensions pose risks to global energy security, fueling volatility in oil and LNG prices, and increasing costs, potentially slowing regional growth.",0.0,2.0,2.0,0.0,0.0,2.0
"Workers deserve a fair share of nation's economic growth, Ramanan says in Labour Day speech","KUALA LUMPUR: Malaysia’s workers are the backbone of the nation’s growth and must have a fair share of the country’s economic progress, says Human Resources Minister Datuk Seri R. Ramanan.","The target sentence emphasizes the importance of workers' fair share in Malaysia's economic growth, focusing on the Human Resources Minister's perspective.",0.0,0.0,1.0,1.0,0.0,0.0
"Workers deserve a fair share of nation's economic growth, Ramanan says in Labour Day speech","Speaking during the Labour Day celebration at Bukit Jalil on Friday (May 1), Ramanan said every achievement enjoyed by the country was built on their sacrifices and hard work.","The target sentence highlights the importance of workers' contributions to the country's economic growth, emphasizing their sacrifices and hard work.",0.0,0.0,1.0,1.0,0.0,0.0
"Workers deserve a fair share of nation's economic growth, Ramanan says in Labour Day speech","""Every solid building, every functioning system and every growth figure achieved was born from the hands of workers.","The sentence highlights the crucial role of workers in achieving economic growth, emphasizing their direct contribution to the growth figures.",0.0,0.0,1.0,1.0,0.0,0.0
"Workers deserve a fair share of nation's economic growth, Ramanan says in Labour Day speech","""When we defend workers, we uplift the standards of the entire country,"" he said in the presence of Prime Minister Datuk Seri Anwar Ibrahim.","The target sentence emphasizes the importance of defending workers, which is related to Labor_Consumption, and the phrase 'uplift the standards of the entire country' is related to Real_Economic_Activity, indicating a positive sentiment.",0.0,0.0,1.0,1.0,0.0,0.0
"Workers deserve a fair share of nation's economic growth, Ramanan says in Labour Day speech",Ramanan said the Madani government’s economic reforms had strengthened the labour market and improved Malaysia’s competitiveness.,"The sentence highlights the positive impact of economic reforms on the labor market and competitiveness, indicating a positive macroeconomic trend.",0.0,0.0,1.0,1.0,0.0,0.0
"Workers deserve a fair share of nation's economic growth, Ramanan says in Labour Day speech","He said the economy grew by 5.2% last year, while Malaysia’s ranking in the World Competitiveness Ranking improved to 23rd place from 34th previously.","The target sentence discusses the economic growth and competitiveness ranking of Malaysia, which is a macroeconomic topic.",0.0,0.0,1.0,0.0,0.0,0.0
"Workers deserve a fair share of nation's economic growth, Ramanan says in Labour Day speech","The unemployment rate also dropped to 2.9%, the lowest in 11 years, while women’s labour force participation rose to 56.5%.","The target sentence discusses labor market indicators, which are relevant to the Labor_Consumption domain, and does not mention other macroeconomic domains.",0.0,0.0,0.0,1.0,0.0,0.0
