title,text,llm_justification,Monetary_Financial,Inflation_Prices,Real_Economic_Activity,Labor_Consumption,Fiscal_Government,External_Sector
Synthetic_Engine_Fast,"Wage increases are boosting household spending, but prolonged drought is reducing agricultural output.",Programmatic flat layout split optimization.,0.0,0.0,2.0,1.0,0.0,0.0
Synthetic_Engine_Fast,"Inflation expectations are well-anchored after policy tightening, while public debt levels continue to climb.",Programmatic flat layout split optimization.,0.0,1.0,0.0,0.0,2.0,0.0
Synthetic_Engine_Fast,"Export orders are rebounding on global recovery, even as consumer saving rates drop to historical lows.",Programmatic flat layout split optimization.,0.0,0.0,0.0,2.0,0.0,1.0
Synthetic_Engine_Fast,"Corporate profits are rising on cost-cutting, yet the central bank is tightening to curb asset bubbles.",Programmatic flat layout split optimization.,2.0,0.0,1.0,0.0,0.0,0.0
Synthetic_Engine_Fast,"Government subsidies are lowering energy bills, but import tariffs are raising consumer goods prices.",Programmatic flat layout split optimization.,0.0,2.0,0.0,0.0,1.0,0.0
Synthetic_Engine_Fast,"The strong consumer spending boosted real economic activity, but it also widened the trade deficit.",Programmatic flat layout split optimization.,0.0,0.0,1.0,0.0,0.0,2.0
Synthetic_Engine_Fast,"The central bank's interest rate decision lowered borrowing costs, yet it failed to stimulate business investment.",Programmatic flat layout split optimization.,1.0,0.0,2.0,0.0,0.0,0.0
Synthetic_Engine_Fast,"Falling import prices reduced inflationary pressures, but they also hurt domestic producers' competitiveness.",Programmatic flat layout split optimization.,0.0,1.0,0.0,0.0,0.0,2.0
Synthetic_Engine_Fast,"Export growth accelerated thanks to a weaker currency, yet the same depreciation made imported machinery more expensive.",Programmatic flat layout split optimization.,0.0,2.0,0.0,0.0,0.0,1.0
Synthetic_Engine_Fast,"The tax cuts left more disposable income in households' pockets, while simultaneously escalating the national debt.",Programmatic flat layout split optimization.,0.0,0.0,0.0,0.0,1.0,0.0
Synthetic_Engine_Fast,"1. The central bank's quantitative easing program lowered long-term interest rates, but it also weakened the currency.",Programmatic flat layout split optimization.,1.0,0.0,0.0,0.0,0.0,2.0
Synthetic_Engine_Fast,"2. Strong job creation pushed unemployment to a record low, yet wage pressures remained muted.",Programmatic flat layout split optimization.,0.0,0.0,0.0,1.0,0.0,0.0
Synthetic_Engine_Fast,"1. Robust export orders supported the manufacturing sector, yet rising raw material costs compressed margins.",Programmatic flat layout split optimization.,0.0,2.0,0.0,0.0,0.0,1.0
Synthetic_Engine_Fast,"2. The government's stimulus checks lifted retail sales, but they also swelled the public debt.",Programmatic flat layout split optimization.,0.0,0.0,1.0,0.0,2.0,0.0
Synthetic_Engine_Fast,"3. A surge in productivity improved corporate profitability, while it reduced the need for additional hiring.",Programmatic flat layout split optimization.,0.0,0.0,1.0,2.0,0.0,0.0
Synthetic_Engine_Fast,"4. The Federal Reserve's forward guidance stabilized financial markets, but it also encouraged excessive risk-taking.",Programmatic flat layout split optimization.,1.0,0.0,0.0,0.0,0.0,0.0
Synthetic_Engine_Fast,"5. A bumper harvest lowered food prices for consumers, but it hurt farmers' incomes.",Programmatic flat layout split optimization.,0.0,1.0,0.0,0.0,0.0,0.0
Synthetic_Engine_Fast,"8. The central bank's tighter regulations curbed speculative lending, but they also slowed down economic growth.",Programmatic flat layout split optimization.,1.0,0.0,2.0,0.0,0.0,0.0
Synthetic_Engine_Fast,"10. A weak currency supported the tourism industry, while it made foreign travel more expensive for residents.",Programmatic flat layout split optimization.,0.0,0.0,0.0,0.0,0.0,1.0
Synthetic_Engine_Fast,"11. The increase in minimum wage raised incomes for low-wage workers, yet it led to higher unemployment in small businesses.",Programmatic flat layout split optimization.,0.0,0.0,0.0,1.0,0.0,0.0
Synthetic_Engine_Fast,"12. The central bank's asset purchases lowered mortgage rates, but they also created distortions in bond markets.",Programmatic flat layout split optimization.,1.0,0.0,0.0,0.0,0.0,0.0
Synthetic_Engine_Fast,"13. Strong corporate earnings boosted stock prices, yet they also widened income inequality.",Programmatic flat layout split optimization.,0.0,0.0,1.0,0.0,0.0,0.0
Synthetic_Engine_Fast,"14. The government's infrastructure spending created construction jobs, but it also drove up materials costs.",Programmatic flat layout split optimization.,0.0,2.0,0.0,1.0,0.0,0.0
Synthetic_Engine_Fast,"15. A strong dollar lowered the cost of imported goods, yet it hurt export competitiveness.",Programmatic flat layout split optimization.,0.0,1.0,0.0,0.0,0.0,2.0
Synthetic_Engine_Fast,"The Federal Reserve's rate cut eased credit conditions, yet it fueled housing price inflation.",Programmatic flat layout split optimization.,1.0,2.0,0.0,0.0,0.0,0.0
Synthetic_Engine_Fast,"Rising home values boosted consumer spending, but they also pushed up rental costs.",Programmatic flat layout split optimization.,0.0,2.0,1.0,0.0,0.0,0.0
Synthetic_Engine_Fast,"Lower corporate tax rates boosted investment, but they also widened the budget deficit.",Programmatic flat layout split optimization.,0.0,0.0,1.0,0.0,2.0,0.0
Synthetic_Engine_Fast,"The minimum wage hike boosted household spending, yet it reduced employment in the retail sector.",Programmatic flat layout split optimization.,0.0,0.0,1.0,2.0,0.0,0.0
Synthetic_Engine_Fast,"The central bank's rate cut boosted lending, but the trade deficit widened sharply.",Programmatic flat layout split optimization.,1.0,0.0,0.0,0.0,0.0,2.0
Synthetic_Engine_Fast,"Inflation moderated to 2% from 5%, while consumer spending fell for a third month.",Programmatic flat layout split optimization.,0.0,1.0,0.0,2.0,0.0,0.0
Synthetic_Engine_Fast,"A surge in manufacturing output lifted GDP, yet corporate tax revenues declined.",Programmatic flat layout split optimization.,0.0,0.0,1.0,0.0,2.0,0.0
Synthetic_Engine_Fast,"Job creation in services accelerated, but housing starts dropped for the sixth consecutive quarter.",Programmatic flat layout split optimization.,0.0,0.0,2.0,1.0,0.0,0.0
Synthetic_Engine_Fast,"Strong export growth improved the current account, while government bond yields surged.",Programmatic flat layout split optimization.,2.0,0.0,0.0,0.0,0.0,1.0
Synthetic_Engine_Fast,"Tax cuts stimulated private investment, though import costs rose due to currency depreciation.",Programmatic flat layout split optimization.,0.0,0.0,0.0,0.0,1.0,2.0
Synthetic_Engine_Fast,"Wage growth outpaced inflation, but retail sales volumes disappointed.",Programmatic flat layout split optimization.,0.0,2.0,0.0,1.0,0.0,0.0
Synthetic_Engine_Fast,"Lower interest expenses reduced corporate defaults, while public debt edged above 100% of GDP.",Programmatic flat layout split optimization.,1.0,0.0,0.0,0.0,2.0,0.0
Synthetic_Engine_Fast,"Agricultural output expanded with favorable weather, but consumer confidence hit a two-year low.",Programmatic flat layout split optimization.,0.0,0.0,1.0,2.0,0.0,0.0
Synthetic_Engine_Fast,"The fiscal deficit narrowed on higher revenue, yet factory orders from abroad contracted.",Programmatic flat layout split optimization.,0.0,0.0,0.0,0.0,1.0,2.0
Synthetic_Engine_Fast,"Core inflation remained sticky, but the unemployment rate fell to a historic low.",Programmatic flat layout split optimization.,0.0,1.0,0.0,2.0,0.0,0.0
Synthetic_Engine_Fast,"Strong foreign direct investment inflows boosted capital formation, while mortgage delinquencies rose.",Programmatic flat layout split optimization.,2.0,0.0,0.0,0.0,0.0,1.0
